incident_id,created_at,resolved_at,status,severity,category,service,assigned_team,region,business_unit,root_cause,alerts_count,backlog_at_creation,repeat_incident,affected_users,assignment_delay_hours,num_comments,sla_hours,current_age_hours,resolution_hours,breached_sla,created_hour,is_weekend,month,summary
INC000001,2025-02-09 02:12:21,2025-02-11 12:17:56.468097246,Closed,P4,Cloud,Kubernetes,Platform Engineering,North America,Support,Node pressure,3,19,0,12,6.17,3,72,58.09,58.09,0,2,1,2025-02,Cloud issue affecting Kubernetes in North America; priority P4; root cause: Node pressure; team Platform Engineering
INC001522,2025-10-08 01:32:51,2025-10-11 06:26:16.611386507,Closed,P4,Cloud,AWS,SRE,North America,Sales,Storage latency,0,22,0,11,2.59,4,72,76.89,76.89,1,1,0,2025-10,Cloud issue affecting AWS in North America; priority P4; root cause: Storage latency; team SRE
INC001523,2026-02-16 15:23:36,2026-02-18 07:58:26.214513303,Closed,P4,Network,SD-WAN,Infra Operations,APAC,Finance,Link instability,1,28,0,2,7.15,3,72,40.58,40.58,0,15,0,2026-02,Network issue affecting SD-WAN in APAC; priority P4; root cause: Link instability; team Infra Operations
INC001524,2025-01-16 03:49:38,2025-01-17 08:00:31.117441069,Closed,P3,Cloud,Azure,Platform Engineering,APAC,Engineering,Autoscaling lag,2,33,0,21,1.09,3,24,28.18,28.18,1,3,0,2025-01,Cloud issue affecting Azure in APAC; priority P3; root cause: Autoscaling lag; team Platform Engineering
INC001525,2026-01-29 13:26:27,2026-01-30 07:50:14.543469006,Closed,P3,Cloud,AWS,Platform Engineering,APAC,Sales,Autoscaling lag,1,21,0,8,2.01,3,24,18.4,18.4,0,13,0,2026-01,Cloud issue affecting AWS in APAC; priority P3; root cause: Autoscaling lag; team Platform Engineering
INC001526,2025-07-06 16:48:59,2025-07-07 18:44:28.279422419,Closed,P3,Access,Email Access,IAM Operations,APAC,HR,Mailbox sync error,3,16,1,12,1.86,2,24,25.92,25.92,1,16,1,2025-07,Access issue affecting Email Access in APAC; priority P3; root cause: Mailbox sync error; team IAM Operations
INC001527,2025-02-10 12:58:12,2025-02-11 00:56:22.008808362,Closed,P3,Access,SSO,EUC Support,North America,Support,Provisioning delay,1,34,0,24,2.54,3,24,11.97,11.97,0,12,0,2025-02,Access issue affecting SSO in North America; priority P3; root cause: Provisioning delay; team EUC Support
INC001528,2025-11-24 06:00:20,2025-11-26 15:13:28.532945935,Closed,P4,Network,VPN,NOC,APAC,HR,Firewall rule error,3,20,0,4,10.2,8,72,57.22,57.22,0,6,0,2025-11,Network issue affecting VPN in APAC; priority P4; root cause: Firewall rule error; team NOC
INC001529,2025-05-23 08:48:33,2025-05-23 14:58:26.150467676,Closed,P2,Network,LAN,NetOps,Europe,Finance,Link instability,3,18,0,15,0.33,16,8,6.16,6.16,0,8,0,2025-05,Network issue affecting LAN in Europe; priority P2; root cause: Link instability; team NetOps
INC001530,2026-02-02 04:24:29,2026-02-02 10:56:11.951146131,Closed,P2,Network,LAN,Infra Operations,Europe,Sales,Capacity saturation,3,43,0,35,0.21,13,8,6.53,6.53,0,4,0,2026-02,Network issue affecting LAN in Europe; priority P2; root cause: Capacity saturation; team Infra Operations
INC001531,2025-06-07 15:08:30,2025-06-10 09:42:28.130628261,Closed,P4,Access,VPN Access,Service Desk,APAC,Operations,Mailbox sync error,1,0,0,8,8.71,3,72,66.57,66.57,0,15,1,2025-06,Access issue affecting VPN Access in APAC; priority P4; root cause: Mailbox sync error; team Service Desk
INC001532,2026-02-07 23:39:33,2026-02-09 17:57:18.731176473,Closed,P4,Security,Vulnerability Mgmt,SOC,APAC,Support,Endpoint isolation event,0,17,0,6,6.91,4,72,42.3,42.3,0,23,1,2026-02,Security issue affecting Vulnerability Mgmt in APAC; priority P4; root cause: Endpoint isolation event; team SOC
INC001533,2025-06-24 13:25:46,2025-06-24 18:02:34.903782170,Closed,P2,Access,Privileged Access,Service Desk,North America,HR,SSO token issue,1,31,0,11,0.46,7,8,4.61,4.61,0,13,0,2025-06,Access issue affecting Privileged Access in North America; priority P2; root cause: SSO token issue; team Service Desk
INC001534,2025-06-28 14:47:41,2025-06-28 17:33:51.713091759,Closed,P1,Application,Middleware,App Support,APAC,HR,Release defect,5,51,0,39,0.44,15,4,2.77,2.77,0,14,1,2025-06,Application issue affecting Middleware in APAC; priority P1; root cause: Release defect; team App Support
INC001535,2025-06-02 09:35:30,,Open,P1,Cloud,VMware,SRE,Europe,HR,Autoscaling lag,4,25,0,84,0.16,15,4,6854.41,,1,9,0,2025-06,Cloud issue affecting VMware in Europe; priority P1; root cause: Autoscaling lag; team SRE
INC001536,2025-10-22 21:12:50,2025-10-25 03:03:38.755552958,Closed,P4,Security,SIEM,SecOps,APAC,Operations,Endpoint isolation event,3,24,0,4,8.21,6,72,53.85,53.85,0,21,0,2025-10,Security issue affecting SIEM in APAC; priority P4; root cause: Endpoint isolation event; team SecOps
INC001537,2025-04-14 01:34:21,2025-04-14 05:17:40.868560027,Closed,P1,Network,Firewall,Infra Operations,Europe,Engineering,Firewall rule error,7,33,0,50,0.09,16,4,3.72,3.72,0,1,0,2025-04,Network issue affecting Firewall in Europe; priority P1; root cause: Firewall rule error; team Infra Operations
INC001538,2025-06-11 05:59:43,,Open,P3,Database,PostgreSQL,DBA,North America,HR,Replication lag,1,10,1,24,2.04,4,24,6642.0,,1,5,0,2025-06,Database issue affecting PostgreSQL in North America; priority P3; root cause: Replication lag; team DBA
INC001539,2026-01-27 00:33:47,2026-01-28 18:34:10.559764553,Closed,P4,Database,MongoDB,DBA,APAC,Operations,Slow queries,1,31,0,7,4.03,3,72,42.01,42.01,0,0,0,2026-01,Database issue affecting MongoDB in APAC; priority P4; root cause: Slow queries; team DBA
INC001540,2025-08-22 09:07:44,2025-08-23 02:47:55.563704804,Closed,P3,Database,MySQL,Platform Engineering,Europe,Operations,Replication lag,3,29,0,11,1.17,7,24,17.67,17.67,0,9,0,2025-08,Database issue affecting MySQL in Europe; priority P3; root cause: Replication lag; team Platform Engineering
INC001541,2025-09-19 09:18:47,2025-09-20 08:22:43.601834994,Closed,P3,Security,SIEM,SecOps,North America,Sales,Suspicious login pattern,0,30,0,9,1.57,3,24,23.07,23.07,0,9,0,2025-09,Security issue affecting SIEM in North America; priority P3; root cause: Suspicious login pattern; team SecOps
INC001542,2026-01-21 14:26:55,2026-01-24 01:34:41.896886654,Closed,P4,Application,CRM,App Support,APAC,HR,API timeout,0,35,0,16,7.14,2,72,59.13,59.13,0,14,0,2026-01,Application issue affecting CRM in APAC; priority P4; root cause: API timeout; team App Support
INC001543,2025-07-01 19:16:57,2025-07-03 16:09:43.251342597,Closed,P4,Network,LAN,NOC,Europe,Sales,Routing drift,0,21,0,4,6.45,3,72,44.88,44.88,0,19,0,2025-07,Network issue affecting LAN in Europe; priority P4; root cause: Routing drift; team NOC
INC001544,2026-01-06 21:39:32,2026-01-07 14:21:27.667599024,Closed,P3,Cloud,Kubernetes,SRE,APAC,Sales,Misconfigured deployment,2,30,0,5,2.48,4,24,16.7,16.7,0,21,0,2026-01,Cloud issue affecting Kubernetes in APAC; priority P3; root cause: Misconfigured deployment; team SRE
INC001545,2025-09-27 11:52:25,2025-09-28 05:52:22.012644388,Closed,P3,Application,Middleware,Middleware Ops,North America,Support,API timeout,2,10,0,20,1.69,6,24,18.0,18.0,0,11,1,2025-09,Application issue affecting Middleware in North America; priority P3; root cause: API timeout; team Middleware Ops
INC001546,2025-02-25 07:54:13,,Open,P3,Network,Firewall,Infra Operations,North America,Support,Capacity saturation,6,22,1,13,1.49,4,24,9184.1,,1,7,0,2025-02,Network issue affecting Firewall in North America; priority P3; root cause: Capacity saturation; team Infra Operations
INC001547,2026-02-03 06:07:47,2026-02-04 03:00:46.173782296,Closed,P3,Network,Firewall,NOC,APAC,HR,Capacity saturation,3,17,0,38,2.46,7,24,20.88,20.88,0,6,0,2026-02,Network issue affecting Firewall in APAC; priority P3; root cause: Capacity saturation; team NOC
INC001548,2025-03-29 20:48:18,2025-03-30 01:24:51.050383967,Closed,P1,Database,MongoDB,SRE,LATAM,Support,Slow queries,7,29,1,170,0.18,10,4,4.61,4.61,1,20,1,2025-03,Database issue affecting MongoDB in LATAM; priority P1; root cause: Slow queries; team SRE
INC001549,2026-02-13 23:54:06,2026-02-15 02:04:18.283140087,Closed,P3,Application,CRM,Middleware Ops,North America,Finance,API timeout,2,14,0,34,3.53,8,24,26.17,26.17,1,23,0,2026-02,Application issue affecting CRM in North America; priority P3; root cause: API timeout; team Middleware Ops
INC001550,2026-03-09 10:39:20,2026-03-11 10:25:58.380384364,Closed,P4,Database,MongoDB,DBA,North America,Finance,Lock contention,0,35,0,10,10.99,5,72,47.78,47.78,0,10,0,2026-03,Database issue affecting MongoDB in North America; priority P4; root cause: Lock contention; team DBA
INC001551,2025-12-22 12:07:40,2025-12-23 19:32:14.097376032,Closed,P4,Network,VPN,NetOps,North America,Finance,Link instability,2,17,0,3,3.11,3,72,31.41,31.41,0,12,0,2025-12,Network issue affecting VPN in North America; priority P4; root cause: Link instability; team NetOps
INC001552,2025-10-15 11:35:00,2025-10-18 08:36:28.481929261,Closed,P4,Cloud,Kubernetes,Platform Engineering,APAC,Sales,Misconfigured deployment,0,34,0,8,4.13,6,72,69.02,69.02,0,11,0,2025-10,Cloud issue affecting Kubernetes in APAC; priority P4; root cause: Misconfigured deployment; team Platform Engineering
INC001553,2025-02-08 21:57:43,,Open,P3,Application,Middleware,App Support,Europe,Support,Cache inconsistency,4,32,0,15,1.39,7,24,9578.04,,1,21,1,2025-02,Application issue affecting Middleware in Europe; priority P3; root cause: Cache inconsistency; team App Support
INC001554,2025-12-07 16:57:43,2025-12-08 16:51:51.697958244,Closed,P3,Security,Vulnerability Mgmt,IAM Operations,APAC,Support,Policy misconfiguration,1,16,0,47,1.16,12,24,23.9,23.9,0,16,1,2025-12,Security issue affecting Vulnerability Mgmt in APAC; priority P3; root cause: Policy misconfiguration; team IAM Operations
INC001555,2025-09-21 16:35:54,,Open,P1,Application,CRM,Middleware Ops,North America,Support,Cache inconsistency,7,6,0,83,0.22,8,4,4183.4,,1,16,1,2025-09,Application issue affecting CRM in North America; priority P1; root cause: Cache inconsistency; team Middleware Ops
INC001556,2025-01-21 14:32:52,2025-01-21 18:49:43.148905459,Closed,P1,Database,PostgreSQL,Platform Engineering,APAC,Support,Connection pool exhaustion,9,23,0,147,0.3,10,4,4.28,4.28,1,14,0,2025-01,Database issue affecting PostgreSQL in APAC; priority P1; root cause: Connection pool exhaustion; team Platform Engineering
INC001557,2025-07-12 09:48:14,2025-07-13 00:33:36.272591018,Closed,P3,Access,Privileged Access,Service Desk,LATAM,Sales,Mailbox sync error,1,11,0,18,2.01,6,24,14.76,14.76,0,9,1,2025-07,Access issue affecting Privileged Access in LATAM; priority P3; root cause: Mailbox sync error; team Service Desk
INC001558,2025-06-12 20:02:32,2025-06-13 18:22:02.107253303,Closed,P3,Database,MySQL,Platform Engineering,APAC,Engineering,Connection pool exhaustion,3,34,1,36,1.75,4,24,22.33,22.33,0,20,0,2025-06,Database issue affecting MySQL in APAC; priority P3; root cause: Connection pool exhaustion; team Platform Engineering
INC001559,2025-11-15 06:10:48,2025-11-15 09:36:01.401424391,Closed,P1,Network,Firewall,NetOps,APAC,Finance,Routing drift,8,47,0,67,0.45,7,4,3.42,3.42,0,6,1,2025-11,Network issue affecting Firewall in APAC; priority P1; root cause: Routing drift; team NetOps
INC001560,2025-08-21 00:41:31,2025-08-21 17:42:03.934136521,Closed,P3,Network,VPN,NOC,LATAM,HR,Link instability,2,18,0,14,0.63,4,24,17.01,17.01,0,0,0,2025-08,Network issue affecting VPN in LATAM; priority P3; root cause: Link instability; team NOC
INC001561,2025-08-29 10:05:34,2025-08-31 12:17:07.609811630,Closed,P4,Application,Billing,App Support,North America,Finance,Dependency failure,0,32,0,9,3.69,3,72,50.19,50.19,0,10,0,2025-08,Application issue affecting Billing in North America; priority P4; root cause: Dependency failure; team App Support
INC001562,2026-03-14 00:35:20,,Open,P3,Security,Endpoint,IAM Operations,APAC,Engineering,Expired certificate,4,27,0,50,0.0,5,24,23.41,,0,0,1,2026-03,Security issue affecting Endpoint in APAC; priority P3; root cause: Expired certificate; team IAM Operations
INC001563,2025-07-15 07:15:13,2025-07-17 15:28:35.700228162,Closed,P4,Database,Oracle,Platform Engineering,North America,HR,Replication lag,0,43,0,4,10.7,1,72,56.22,56.22,0,7,0,2025-07,Database issue affecting Oracle in North America; priority P4; root cause: Replication lag; team Platform Engineering
INC001564,2025-09-29 05:14:42,2025-09-29 15:36:17.098683623,Closed,P2,Cloud,Kubernetes,CloudOps,Europe,Finance,Autoscaling lag,6,45,0,12,0.78,5,8,10.36,10.36,1,5,0,2025-09,Cloud issue affecting Kubernetes in Europe; priority P2; root cause: Autoscaling lag; team CloudOps
INC001565,2025-08-22 14:16:17,2025-08-25 05:47:37.720869209,Closed,P4,Cloud,Kubernetes,Platform Engineering,APAC,Sales,Misconfigured deployment,0,22,0,25,9.13,3,72,63.52,63.52,0,14,0,2025-08,Cloud issue affecting Kubernetes in APAC; priority P4; root cause: Misconfigured deployment; team Platform Engineering
INC001566,2026-02-18 15:54:44,2026-02-18 21:39:56.793738722,Closed,P2,Security,Vulnerability Mgmt,SOC,North America,Sales,Expired certificate,10,26,0,69,0.4,9,8,5.75,5.75,0,15,0,2026-02,Security issue affecting Vulnerability Mgmt in North America; priority P2; root cause: Expired certificate; team SOC
INC001567,2025-03-29 21:24:18,2025-04-02 02:16:13.681994926,Closed,P4,Cloud,Azure,Platform Engineering,Europe,Operations,Storage latency,1,22,0,9,9.49,4,72,76.87,76.87,1,21,1,2025-03,Cloud issue affecting Azure in Europe; priority P4; root cause: Storage latency; team Platform Engineering
INC001568,2025-04-23 23:27:26,2025-04-24 07:50:30.619895604,Closed,P2,Database,MySQL,SRE,North America,Operations,Connection pool exhaustion,6,40,0,49,0.24,7,8,8.38,8.38,1,23,0,2025-04,Database issue affecting MySQL in North America; priority P2; root cause: Connection pool exhaustion; team SRE
INC001569,2025-09-05 15:46:34,2025-09-06 05:43:48.456930898,Closed,P3,Security,IAM,SOC,North America,HR,Expired certificate,4,35,0,5,1.57,6,24,13.95,13.95,0,15,0,2025-09,Security issue affecting IAM in North America; priority P3; root cause: Expired certificate; team SOC
INC001570,2025-01-05 06:38:46,2025-01-06 05:03:26.514245969,Closed,P3,Application,ERP,Middleware Ops,North America,HR,API timeout,0,26,0,20,2.37,4,24,22.41,22.41,0,6,1,2025-01,Application issue affecting ERP in North America; priority P3; root cause: API timeout; team Middleware Ops
INC001571,2025-02-19 17:33:13,2025-02-20 12:48:18.341427119,Closed,P3,Network,LAN,NOC,Europe,Operations,Link instability,4,31,1,28,0.65,6,24,19.25,19.25,0,17,0,2025-02,Network issue affecting LAN in Europe; priority P3; root cause: Link instability; team NOC
INC001572,2025-12-11 05:47:10,2025-12-12 15:29:19.369328434,Closed,P3,Application,CRM,ERP Support,APAC,Sales,Cache inconsistency,5,34,0,13,0.7,5,24,33.7,33.7,1,5,0,2025-12,Application issue affecting CRM in APAC; priority P3; root cause: Cache inconsistency; team ERP Support
INC001573,2025-03-02 21:44:23,2025-03-06 08:43:59.102018940,Closed,P4,Cloud,Kubernetes,CloudOps,APAC,Operations,Autoscaling lag,0,8,0,6,6.22,3,72,82.99,82.99,1,21,1,2025-03,Cloud issue affecting Kubernetes in APAC; priority P4; root cause: Autoscaling lag; team CloudOps
INC001574,2026-02-13 13:13:58,,Open,P4,Network,SD-WAN,Infra Operations,North America,Engineering,Link instability,1,23,0,4,7.33,1,72,706.77,,1,13,0,2026-02,Network issue affecting SD-WAN in North America; priority P4; root cause: Link instability; team Infra Operations
INC001575,2025-10-30 02:13:54,2025-10-31 07:04:06.210444376,Closed,P3,Application,CRM,ERP Support,North America,Engineering,API timeout,2,23,1,22,2.5,4,24,28.84,28.84,1,2,0,2025-10,Application issue affecting CRM in North America; priority P3; root cause: API timeout; team ERP Support
INC001576,2025-10-09 08:40:34,2025-10-10 04:43:29.431328530,Closed,P3,Database,MongoDB,Platform Engineering,Europe,HR,Lock contention,1,23,0,15,2.13,7,24,20.05,20.05,0,8,0,2025-10,Database issue affecting MongoDB in Europe; priority P3; root cause: Lock contention; team Platform Engineering
INC001577,2025-08-11 20:44:35,2025-08-14 18:46:19.334076669,Closed,P4,Security,IAM,SOC,APAC,Finance,Policy misconfiguration,1,29,0,9,6.69,1,72,70.03,70.03,0,20,0,2025-08,Security issue affecting IAM in APAC; priority P4; root cause: Policy misconfiguration; team SOC
INC001578,2026-01-07 07:02:24,2026-01-08 00:40:27.447287618,Closed,P3,Cloud,Kubernetes,Platform Engineering,APAC,Support,Misconfigured deployment,0,43,0,13,2.12,8,24,17.63,17.63,0,7,0,2026-01,Cloud issue affecting Kubernetes in APAC; priority P3; root cause: Misconfigured deployment; team Platform Engineering
INC001579,2025-09-14 04:03:44,2025-09-14 13:21:01.498636151,Closed,P2,Database,MongoDB,Platform Engineering,North America,HR,Lock contention,3,22,0,60,0.63,7,8,9.29,9.29,1,4,1,2025-09,Database issue affecting MongoDB in North America; priority P2; root cause: Lock contention; team Platform Engineering
INC001580,2025-08-19 21:21:13,,Open,P3,Network,VPN,Infra Operations,Europe,Engineering,Routing drift,3,33,0,8,1.97,3,24,4970.65,,1,21,0,2025-08,Network issue affecting VPN in Europe; priority P3; root cause: Routing drift; team Infra Operations
INC001581,2025-05-29 19:25:45,2025-06-01 14:03:29.246190344,Closed,P4,Access,VPN Access,EUC Support,APAC,Engineering,Permission mismatch,1,32,0,5,7.88,1,72,66.63,66.63,0,19,0,2025-05,Access issue affecting VPN Access in APAC; priority P4; root cause: Permission mismatch; team EUC Support
INC001582,2025-01-28 04:02:40,2025-01-29 03:20:39.976315447,Closed,P3,Network,Firewall,Infra Operations,APAC,Sales,Firewall rule error,1,31,0,11,3.19,4,24,23.3,23.3,0,4,0,2025-01,Network issue affecting Firewall in APAC; priority P3; root cause: Firewall rule error; team Infra Operations
INC001583,2025-12-08 23:38:06,2025-12-13 01:40:44.890034886,Closed,P4,Application,CRM,ERP Support,LATAM,Engineering,API timeout,2,21,1,10,10.47,3,72,98.04,98.04,1,23,0,2025-12,Application issue affecting CRM in LATAM; priority P4; root cause: API timeout; team ERP Support
INC001584,2025-11-04 07:10:29,2025-11-04 10:51:29.036589868,Closed,P1,Network,SD-WAN,NetOps,Europe,HR,Routing drift,4,18,0,48,0.11,11,4,3.68,3.68,0,7,0,2025-11,Network issue affecting SD-WAN in Europe; priority P1; root cause: Routing drift; team NetOps
INC001585,2025-09-26 18:43:13,,Open,P3,Application,CRM,Middleware Ops,North America,Finance,API timeout,4,29,0,11,1.12,4,24,4061.28,,1,18,0,2025-09,Application issue affecting CRM in North America; priority P3; root cause: API timeout; team Middleware Ops
INC001586,2025-01-19 22:43:00,2025-01-20 08:44:23.425927291,Closed,P2,Network,VPN,NetOps,APAC,Finance,Firewall rule error,7,34,0,28,0.91,7,8,10.02,10.02,1,22,1,2025-01,Network issue affecting VPN in APAC; priority P2; root cause: Firewall rule error; team NetOps
INC001587,2025-11-14 03:39:11,2025-11-14 12:48:01.012745162,Closed,P2,Security,IAM,SOC,LATAM,Finance,Suspicious login pattern,3,29,1,62,0.84,3,8,9.15,9.15,1,3,0,2025-11,Security issue affecting IAM in LATAM; priority P2; root cause: Suspicious login pattern; team SOC
